"Row.names"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"M6-5"	"C8-2"	"D7-4"	"F4-3"	"A4-3"
"ASV628"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	141	0	0	0	0
"ASV629"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	141	0	0
"ASV63"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	0	722	0	0	0
"ASV630"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	141	0	0
"ASV631"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	141	0	0
"ASV632"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	140	0	0	0	0
"ASV633"	"Bacteria"	NA	NA	NA	NA	NA	NA	140	0	0	0	0
"ASV634"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Commensalibacter"	NA	0	0	140	0	0
"ASV635"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	140	0	0
"ASV636"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	140	0	0
"ASV637"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	139	0	0	0	0
"ASV638"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Pectinatus"	NA	0	0	139	0	0
"ASV639"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	139	0	0
"ASV64"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	0	702
"ASV640"	"Eukaryota"	NA	NA	NA	NA	NA	NA	0	0	0	139	0
"ASV641"	"Eukaryota"	NA	NA	NA	NA	NA	NA	0	0	0	139	0
"ASV642"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	138	0	0	0	0
"ASV643"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	138	0	0	0	0
"ASV644"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	138	0	0
"ASV645"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Pectinatus"	NA	0	0	138	0	0
"ASV646"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	137	0	0	0	0
"ASV647"	"Bacteria"	NA	NA	NA	NA	NA	NA	137	0	0	0	0
"ASV648"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	0	137	0	0	0
"ASV649"	"Bacteria"	"Firmicutes"	"Negativicutes"	"Veillonellales-Selenomonadales"	"Selenomonadaceae"	"Pectinatus"	NA	0	0	137	0	0
"ASV65"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	0	0	0	0	699
"ASV650"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	137	0	0
"ASV651"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	137	0	0
"ASV652"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	137	0
"ASV653"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	137	0
"ASV654"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"helsingborgensis"	0	0	0	137	0
"ASV655"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	0	0	137
"ASV656"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	136	0	0	0	0
"ASV657"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	136	0	0
"ASV658"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	135	0	0	0	0
"ASV659"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	135	0	0	0	0
"ASV66"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	0	686
"ASV660"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	135	0	0
"ASV661"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	135	0	0
"ASV662"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	135	0	0
"ASV663"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	134	0	0	0	0
"ASV664"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	134	0	0	0	0
"ASV665"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	134	0	0	0	0
"ASV666"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	134	0	0
"ASV667"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	NA	0	0	0	134	0
"ASV668"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	133	0	0	0	0
"ASV669"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	133	0	0
"ASV67"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	0	674	0	0	0
"ASV670"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	133	0	0
"ASV671"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	132	0	0	0	0
"ASV672"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	132	0	0	0	0
"ASV673"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Frischella"	"perrara"	132	0	0	0	0
"ASV674"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	132	0	0	0	0
"ASV675"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	132	0	0	0	0
"ASV676"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	132	0	0
"ASV677"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	NA	0	0	0	132	0
"ASV678"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	132	0
"ASV679"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	0	0	0	132	0
"ASV68"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	NA	0	674	0	0	0
"ASV680"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	NA	0	0	0	132	0
"ASV681"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	131	0	0	0	0
"ASV682"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	131	0	0
"ASV683"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	131	0	0
"ASV684"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	131	0
"ASV685"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	130	0	0
"ASV686"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"mellis"	0	0	0	130	0
"ASV687"	"Bacteria"	NA	NA	NA	NA	NA	NA	129	0	0	0	0
"ASV688"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	129	0	0	0	0
"ASV689"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	129	0	0	0	0
"ASV69"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	0	663	0	0	0
"ASV690"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"mellis"	0	0	0	129	0
"ASV691"	"Bacteria"	NA	NA	NA	NA	NA	NA	128	0	0	0	0
"ASV692"	"Bacteria"	NA	NA	NA	NA	NA	NA	128	0	0	0	0
"ASV693"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	128	0	0	0	0
"ASV694"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Apibacter"	NA	0	128	0	0	0
"ASV695"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	128	0	0
"ASV696"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Dysgonomonadaceae"	"Dysgonomonas"	NA	0	0	128	0	0
"ASV697"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	128	0	0
"ASV698"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	0	128	0
"ASV699"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	128	0
"ASV7"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	387	0	0	1553
"ASV70"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	0	662
"ASV700"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	127	0	0	0	0
"ASV701"	"Bacteria"	NA	NA	NA	NA	NA	NA	127	0	0	0	0
"ASV702"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	127	0	0	0	0
"ASV703"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	127	0	0	0	0
"ASV704"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"mellifer"	0	0	127	0	0
"ASV705"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	127	0	0
"ASV706"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	127	0	0
"ASV707"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	127	0	0
"ASV708"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	127	0
"ASV709"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Frischella"	"perrara"	126	0	0	0	0
"ASV71"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	0	660
"ASV710"	"Bacteria"	NA	NA	NA	NA	NA	NA	126	0	0	0	0
"ASV711"	"Bacteria"	NA	NA	NA	NA	NA	NA	126	0	0	0	0
"ASV712"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	126	0	0	0	0
"ASV713"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	126	0	0
"ASV714"	"Bacteria"	NA	NA	NA	NA	NA	NA	125	0	0	0	0
"ASV715"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	125	0	0	0	0
"ASV716"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	125	0	0	0	0
"ASV717"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	125	0	0
"ASV718"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	125	0	0
"ASV719"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	124	0	0	0	0
"ASV72"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	0	658
"ASV720"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	124	0	0	0	0
"ASV721"	NA	NA	NA	NA	NA	NA	NA	0	0	0	124	0
"ASV722"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Frischella"	"perrara"	123	0	0	0	0
"ASV723"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	123	0	0	0	0
"ASV724"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	123	0	0	0
"ASV725"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	123	0
"ASV726"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	123	0
"ASV727"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	123	0
"ASV728"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	122	0	0	0	0
"ASV729"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	122	0	0	0	0
"ASV73"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	645	0	0
"ASV730"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	122	0	0	0	0
"ASV731"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	122	0	0	0	0
"ASV732"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	122	0	0	0	0
"ASV733"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	122	0	0
"ASV734"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	122	0	0
"ASV735"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	122	0	0
"ASV736"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	122	0	0
"ASV737"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	122	0
"ASV738"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	121	0	0	0	0
"ASV739"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Apibacter"	NA	0	121	0	0	0
"ASV74"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	640	0	0	0
"ASV740"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	121	0	0
"ASV741"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	121	0	0
"ASV742"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	120	0	0	0	0
"ASV743"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Apibacter"	"adventoris"	0	0	120	0	0
"ASV744"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Commensalibacter"	NA	0	0	120	0	0
"ASV745"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	0	120	0
"ASV746"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	119	0	0	0	0
"ASV747"	"Bacteria"	NA	NA	NA	NA	NA	NA	119	0	0	0	0
"ASV748"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	119	0	0	0	0
"ASV749"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	119	0	0
"ASV75"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	0	640
"ASV750"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	119	0
"ASV751"	"Bacteria"	NA	NA	NA	NA	NA	NA	118	0	0	0	0
"ASV752"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	118	0	0
"ASV753"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	118	0
"ASV754"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	0	0	0	118	0
"ASV755"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	117	0	0	0	0
"ASV756"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	117	0	0
"ASV757"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	117	0	0
"ASV758"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	0	117	0
"ASV759"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	116	0	0	0	0
"ASV76"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	0	637	0	0	0
"ASV760"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	116	0	0
"ASV761"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Commensalibacter"	NA	0	0	116	0	0
"ASV762"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	116	0	0
"ASV763"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	116	0
"ASV764"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	0	116	0
"ASV765"	"Bacteria"	NA	NA	NA	NA	NA	NA	115	0	0	0	0
"ASV766"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"kullabergensis"	115	0	0	0	0
"ASV767"	"Bacteria"	NA	NA	NA	NA	NA	NA	115	0	0	0	0
"ASV768"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	115	0	0	0	0
"ASV769"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	115	0	0	0	0
"ASV77"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	0	636
"ASV770"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	115	0	0
"ASV771"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	115	0
"ASV772"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	0	115	0
"ASV773"	NA	NA	NA	NA	NA	NA	NA	0	0	0	115	0
"ASV774"	"Bacteria"	NA	NA	NA	NA	NA	NA	114	0	0	0	0
"ASV775"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	114	0	0	0
"ASV776"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	114	0	0
"ASV777"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	114	0	0
"ASV778"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	114	0	0
"ASV779"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	114	0
"ASV78"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	0	0	0	0	635
"ASV780"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"helsingborgensis"	0	0	0	114	0
"ASV781"	"Bacteria"	NA	NA	NA	NA	NA	NA	113	0	0	0	0
"ASV782"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	113	0	0	0	0
"ASV783"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Apibacter"	NA	0	113	0	0	0
"ASV784"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	113	0	0
"ASV785"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	113	0
"ASV786"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Chloroplast"	NA	NA	NA	112	0	0	0	0
"ASV787"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	112	0	0
"ASV788"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	112	0	0
"ASV789"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	112	0	0
"ASV79"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	631	0	0	0
"ASV790"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	112	0
"ASV791"	"Bacteria"	NA	NA	NA	NA	NA	NA	111	0	0	0	0
"ASV792"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	0	0	111	0	0
"ASV793"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"apis"	0	0	111	0	0
"ASV794"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	NA	0	0	0	111	0
"ASV795"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	0	111	0
"ASV796"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Orbales"	"Orbaceae"	"Gilliamella"	"apicola"	110	0	0	0	0
"ASV797"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	110	0	0	0	0
"ASV798"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Neisseriaceae"	"Snodgrassella"	"alvi"	110	0	0	0	0
"ASV799"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	110	0	0	0
"ASV8"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	0	0	0	0	1817
"ASV80"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	0	626
"ASV800"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	110	0	0
"ASV801"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	110	0
"ASV802"	"Bacteria"	NA	NA	NA	NA	NA	NA	0	0	0	110	0
"ASV803"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	0	110	0
"ASV804"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"indicum"	0	0	109	0	0
"ASV805"	"Bacteria"	"Actinobacteriota"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	"asteroides"	0	0	0	109	0
"ASV806"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	"hominis"	108	0	0	0	0
"ASV807"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Apibacter"	NA	0	108	0	0	0
